dataset,sigma,method,image,rho_1,rho_ratio_1,rho_phase_1,E_band1_clean,rho_2,rho_ratio_2,rho_phase_2,E_band2_clean,rho_3,rho_ratio_3,rho_phase_3,E_band3_clean,rho_4,rho_ratio_4,rho_phase_4,E_band4_clean
INRIA,1,bm3d,crop001037_jpg.rf.6e44a37c478f3d73dca9b66e229cd6e7.jpg,0.9999894163026734,1.0000105836973268,0.9982432079318738,7467037729777872.0,0.9996946291958295,0.9996946291958295,0.9725602646271712,90107081546062.67,0.9998372521668188,0.9998372521668188,0.9444730642712054,33971149645783.164,0.9914921109791893,1.0085078890208106,0.8410816022929586,8013774811132.692
INRIA,1,gaussian_filter,crop001037_jpg.rf.6e44a37c478f3d73dca9b66e229cd6e7.jpg,0.9952128146752612,0.9952128146752612,0.9816054042301816,7467037729777872.0,0.316460049564146,0.31646004956414603,0.5207711784220852,90107081546062.67,0.06273461931692803,0.06273461931692807,0.1905485031921096,33971149645783.164,0.07882686582226806,0.07882686582226803,0.0726482399442343,8013774811132.692
INRIA,1,autoencoder,crop001037_jpg.rf.6e44a37c478f3d73dca9b66e229cd6e7.jpg,0.9955855884455793,0.9955855884455793,0.9590745880684409,7467037729777872.0,0.8209938429377035,0.8209938429377035,0.49417752718108887,90107081546062.67,0.1365853457365196,0.1365853457365196,0.057050676466067096,33971149645783.164,0.25027134163715425,0.2502713416371542,-0.01269139513961881,8013774811132.692
INRIA,1,dncnn,crop001037_jpg.rf.6e44a37c478f3d73dca9b66e229cd6e7.jpg,0.9957169653575458,1.0042830346424543,0.9647551273711727,7467037729777872.0,0.9463395867142169,1.0536604132857832,0.7901036346055017,90107081546062.67,0.9895092654321883,1.0104907345678116,0.887264506721841,33971149645783.164,0.8503668924664396,1.1496331075335604,0.6561326252035256,8013774811132.692
INRIA,1,cae_pso,crop001037_jpg.rf.6e44a37c478f3d73dca9b66e229cd6e7.jpg,0.9783306852941548,0.9783306852941548,0.9576364558718505,7467037729777872.0,0.9274771956695665,0.9274771956695665,0.6035589408955255,90107081546062.67,0.16655236670511353,0.16655236670511347,0.10191682900467947,33971149645783.164,0.3128064612357342,0.31280646123573425,-0.023926861786843556,8013774811132.692
INRIA,1,bm3d,crop001039_jpg.rf.100bd1fbcdd651ec1825476e8e5af2f6.jpg,0.9999934749265752,1.0000065250734247,0.9978677961840653,4552127815959267.0,0.9992016237669701,0.9992016237669701,0.9449417603537915,19066977717682.234,0.9983331018162847,0.9983331018162847,0.8407043417483157,2970898084061.935,0.9860363582968277,1.0139636417031723,0.6084592319518098,692400746203.5842
INRIA,1,gaussian_filter,crop001039_jpg.rf.100bd1fbcdd651ec1825476e8e5af2f6.jpg,0.9962557617429925,0.9962557617429925,0.9853098724475511,4552127815959267.0,0.37440890981708896,0.3744089098170889,0.5673385187293342,19066977717682.234,0.13855574478948185,0.1385557447894819,0.23849238034301712,2970898084061.935,0.29711067699250804,0.29711067699250804,0.18955420516588428,692400746203.5842
INRIA,1,autoencoder,crop001039_jpg.rf.100bd1fbcdd651ec1825476e8e5af2f6.jpg,0.9936333286829206,1.0063666713170794,0.9815074028657327,4552127815959267.0,0.9375697139870894,0.9375697139870894,0.6189798352708633,19066977717682.234,0.34111651155542244,0.34111651155542244,0.057499722831170996,2970898084061.935,0.4263960159407657,0.4263960159407657,0.05177023889637822,692400746203.5842
INRIA,1,dncnn,crop001039_jpg.rf.100bd1fbcdd651ec1825476e8e5af2f6.jpg,0.991424436300836,1.008575563699164,0.9949649534098443,4552127815959267.0,0.9985673134063305,1.0014326865936696,0.9618854868525505,19066977717682.234,0.9833360544814426,1.0166639455185573,0.87531765796683,2970898084061.935,0.8472663021321377,1.1527336978678622,0.6104522923243009,692400746203.5842
INRIA,1,cae_pso,crop001039_jpg.rf.100bd1fbcdd651ec1825476e8e5af2f6.jpg,0.9897541578645432,0.9897541578645432,0.9747066716773842,4552127815959267.0,0.8599602079961551,0.8599602079961551,0.6983117840596874,19066977717682.234,0.39274851407987066,0.3927485140798706,0.11181977025750911,2970898084061.935,0.6021277614383536,0.6021277614383536,-0.012667014590038272,692400746203.5842
INRIA,1,bm3d,crop001055_jpg.rf.e177bd4cc5d96731d006633c4e95ccb3.jpg,0.9998417337269896,1.0001582662730104,0.9966409686945318,411910802514397.25,0.9981957957663677,0.9981957957663677,0.9364374722367039,3247701369770.183,0.9942381107789875,0.9942381107789875,0.8425720711161109,645595691531.7577,0.9947301143889377,0.9947301143889377,0.5941339363388741,128858135920.33891
INRIA,1,gaussian_filter,crop001055_jpg.rf.e177bd4cc5d96731d006633c4e95ccb3.jpg,0.9948868428666292,0.9948868428666292,0.9822890217824852,411910802514397.25,0.33008008042566794,0.3300800804256679,0.5350466726401821,3247701369770.183,0.08087629191482237,0.08087629191482233,0.20739494012141368,645595691531.7577,0.14177692289343102,0.141776922893431,0.10591768725461714,128858135920.33891
INRIA,1,autoencoder,crop001055_jpg.rf.e177bd4cc5d96731d006633c4e95ccb3.jpg,0.9802803027997934,0.9802803027997934,0.8524022432117693,411910802514397.25,0.8807033981651008,0.8807033981651008,0.5321023210012441,3247701369770.183,0.41055958967642137,0.41055958967642137,0.00022897366741059244,645595691531.7577,0.9377748863212447,0.9377748863212447,-0.2693612260264735,128858135920.33891
INRIA,1,dncnn,crop001055_jpg.rf.e177bd4cc5d96731d006633c4e95ccb3.jpg,0.9900700457857844,0.9900700457857844,0.8534014866649183,411910802514397.25,0.9579448459610681,1.042055154038932,0.7589335219754614,3247701369770.183,0.8909324106883676,1.1090675893116324,0.6579349154815297,645595691531.7577,0.47297566886366427,1.5270243311363356,0.26495458574495767,128858135920.33891
INRIA,1,cae_pso,crop001055_jpg.rf.e177bd4cc5d96731d006633c4e95ccb3.jpg,0.9559273395780428,0.9559273395780428,0.8497643347314184,411910802514397.25,0.9603300276744136,0.9603300276744136,0.6096684142318884,3247701369770.183,0.5282819216679642,0.5282819216679641,0.016902767388571216,645595691531.7577,0.9932165090518604,0.9932165090518604,-0.27792451406657226,128858135920.33891
INRIA,1,bm3d,crop001115_jpg.rf.cc19e6f5688429b44c39ff7f105653a7.jpg,0.9999833531800102,1.0000166468199898,0.9979404895749463,412034789651235.6,0.9994722700787596,0.9994722700787596,0.9647769942299613,4005660484285.2305,0.9988630962418344,1.0011369037581654,0.8995352848558795,707205740006.9364,0.975653856964762,1.0243461430352379,0.6977768366060925,125289211055.69424
INRIA,1,gaussian_filter,crop001115_jpg.rf.cc19e6f5688429b44c39ff7f105653a7.jpg,0.9935038373488424,0.9935038373488424,0.9785119090355786,412034789651235.6,0.3231342948335941,0.3231342948335942,0.5251893259750838,4005660484285.2305,0.10936789173275263,0.10936789173275265,0.22302454888809298,707205740006.9364,0.2798559535698214,0.27985595356982146,0.1552496417771675,125289211055.69424
INRIA,1,autoencoder,crop001115_jpg.rf.cc19e6f5688429b44c39ff7f105653a7.jpg,0.9964373234512279,1.003562676548772,0.9809256967929199,412034789651235.6,0.9220728277995349,0.9220728277995349,0.5952221099716055,4005660484285.2305,0.32620890136501324,0.32620890136501324,0.029257970632103336,707205740006.9364,0.426529257998718,0.4265292579987181,-0.020330920639911154,125289211055.69424
INRIA,1,dncnn,crop001115_jpg.rf.cc19e6f5688429b44c39ff7f105653a7.jpg,0.9916045967606391,1.008395403239361,0.9951480604756736,412034789651235.6,0.9999389000416041,0.9999389000416041,0.975866639317118,4005660484285.2305,0.9946701026076417,1.0053298973923583,0.925927454864568,707205740006.9364,0.928927058530135,1.071072941469865,0.7338167035690185,125289211055.69424
